Naziv,Cijena,Link,Izvor
"LAPTOP ASUS 15.6"" X1504VA-BQ005 I5-1335U/16GB/512GB",666.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-156-x1504va-bq005-i5-1335u-16gb-512gb.html,Tehnomax
LAPTOP ACER AL16-52P-57CR NX.J5SEX.022,499.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-al16-52p-57cr-nxj5sex022.html,Tehnomax
LAPTOP LENOVO V15 G4 I3-1315U/16GB/512GB/YU 83A1006XYA,405.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-v15-g4-i3-1315u-16gb-512gb-yu-83a1006xya.html,Tehnomax
LAPTOP LENOVO THINKBOOK 16 G6 ABP 21KK008PYA,666.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-thinkbook-16-g6-abp-21kk008pya.html,Tehnomax
LAPTOP LENOVO V15 G4 IRU I5-13420H/16GB/512GB/YU/3Y 83A100ABY,535.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-v15-g4-iru-i5-13420h-16gb-512gb-yu-3y-83a100aby.html,Tehnomax
LAPTOP LENOVO TB 16 IRL G6 I5-13420H/16GB/512GB/DOS/3Y 21 KH00T5YA,666.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-tb-16-irl-g6-i5-13420h-16gb-512gb-dos-3y-21-kh00t5ya.html,Tehnomax
LAPTOP LENOVO IDEAPAD  15AMN7 R3-7320U/8GB-DDR5/512GB,315.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-15amn7-r3-7320u-16gb-ddr5-512gb_45532.html,Tehnomax
"UX3407RA-QD026X, 14/WUXGA/X Elite X1E/32GB/S1TB/INT/W11P/GRY/2Y",1837.18,https://tehnomax.me/racunari-i-komponente/laptop-racunari/ux3407ra-qd026x-14-wuxga-x-elite-x1e-32gb-s1tb-int-w11p-gry-2y.html,Tehnomax
"X1504ZA-NJ847, 15,6""/FHD/i3-1215U/8GB/S512GB/INT/DOS/BLU/2Y",438.9,https://tehnomax.me/racunari-i-komponente/laptop-racunari/x1504za-nj847-156-fhd-i3-1215u-8gb-s512gb-int-dos-blu-2y.html,Tehnomax
"NOT AC A315-44P-R4VE, NX.KSJEX.023",666.77,https://tehnomax.me/racunari-i-komponente/laptop-racunari/not-ac-a315-44p-r4ve-nxksjex023.html,Tehnomax
"NOT AC A315-44P-R65Z, NX.KSJEX.022",516.59,https://tehnomax.me/racunari-i-komponente/laptop-racunari/not-ac-a315-44p-r65z-nxksjex022.html,Tehnomax
LAPTOP LENOVO IDEAPAD SLIM 3 15ABR8 R7-7730U/16GB/512GB 82XM00LAYA GREY,499.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-slim-3-15abr8-r7-7730u-16gb-512gb-82xm00laya-grey.html,Tehnomax
LAPTOP LENOVO IDEAPAD SLIM 3 15ABR8 R7-7730U/16GB/512GB 82XM00LBYA BLUE,499.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-slim-3-15abr8-r7-7730u-16gb-512gb-82xm00lbya-blue.html,Tehnomax
LAPTOP ACER A315-44P-R4VE NX.KSJEX.023,639.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-a315-44p-r4ve-nxksjex023.html,Tehnomax
"NB ASUS 15,6"" FA506NC-HN012 R5-7535HS/H/16G/512G/RTX3050",969.73,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nb-asus-156-fa506nc-hn012-r5-7535hs-h-16g-512g-rtx3050.html,Tehnomax
LAPTOP ASUS X1504ZA-NJ847 I3-1215U/8GB/512GB/WIFI 6E/BT PLAVA 90NB1021-M016X0,427.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-x1504za-nj847-i3-1215u-8gb-512gb-wifi-6e-bt-plava-90nb1021-m016x0.html,Tehnomax
"LAPTOP LENOVO IDEAPAD SLIM 3 15IAH8 ABYSS BLUE 15.6"" I5-12450H/8GB/512GB/UHD",450.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-slim-3-15iah8-abyss-blue-156-i5-12450h-8gb-512gb-uhd.html,Tehnomax
LAPTOP ASUS ROG STRIX G713PI-LL116W W11H,2430.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-rog-strix-g713pi-ll116w-w11h.html,Tehnomax
DELL Inspiron 3535 15.6 inch FHD 120Hz AMD Ryzen 7 7730U 32GB 1TB SSD laptop,877.29,https://tehnomax.me/racunari-i-komponente/laptop-racunari/dell-inspiron-3535-156-inch-fhd-120hz-amd-ryzen-7-7730u-32gb-1tb-ssd-laptop-.html,Tehnomax
"ACER Nitro V 15 ANV15-41-R8SD 15.6 inča FHD Ryzen 5 6600H, 16GB,  512GB SSD GeForce RTX 3050 crni",1088.78,https://tehnomax.me/racunari-i-komponente/laptop-racunari/acer-nitro-v-15-anv15-41-r8sd-156-inca-fhd-ryzen-5-6600h-16gb-512gb-ssd-geforce-rtx-3050-crni-.html,Tehnomax
DELL Vostro 3520 15.6 inch FHD 120Hz i3-1215U 8GB 512GB SSD + torba + mis,452.74,https://tehnomax.me/racunari-i-komponente/laptop-racunari/dell-vostro-3520-156-inch-fhd-120hz-i3-1215u-8gb-512gb-ssd-torba-mis-.html,Tehnomax
DELL Vostro 3530 15.6 inch FHD 120Hz i7-1355U 8GB 512GB SSD Intel Iris Xe Backlit laptop,885.12,https://tehnomax.me/racunari-i-komponente/laptop-racunari/dell-vostro-3530-156-inch-fhd-120hz-i7-1355u-8gb-512gb-ssd-intel-iris-xe-backlit-laptop-.html,Tehnomax
GIGABYTE A16 CMH 16 inch FHD+ 165Hz 300nits i5-13420H 16GB 512GB SSD GeForce RTX 4050 6GB Backlit gaming laptop,1095.04,https://tehnomax.me/racunari-i-komponente/laptop-racunari/gigabyte-a16-cmh-16-inch-fhd-165hz-300nits-i5-13420h-16gb-512gb-ssd-geforce-rtx-4050-6gb-backlit-gaming-laptop-.html,Tehnomax
"LAPTOP LENOVO IDEAPAD  SLIM 5 14IRH10 LUNA GREY 14"" I5-13420H/32GB/1TB/UHD",765.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-slim-5-14irh10-luna-grey-14-i5-13420h-32gb-1tb-uhd.html,Tehnomax
"LAPTOP ASUS X1504ZA-NJ1080 I3-1215U/16GB/512GB 15.6""",468.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-x1504za-nj1080-i3-1215u-16gb-512gb-156.html,Tehnomax
LAPTOP LENOVO IDEAPAD  SLIM 5 14IRH10 COSMIC BLUE 14' I5-13420H/32GB/1TB/UHD,765.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-slim-5-14irh10-cosmic-blue-14-i5-13420h-32gb-1tb-uhd.html,Tehnomax
DELL Vostro 3530 15.6 inch FHD 120Hz i5-1334U 16GB 512GB SSD Intel Iris Xe laptop,618.8,https://tehnomax.me/racunari-i-komponente/laptop-racunari/dell-vostro-3530-156-inch-fhd-120hz-i5-1334u-16gb-512gb-ssd-intel-iris-xe-laptop-.html,Tehnomax
LAPTOP ASUS VIVOBOOK 14 KM413UA-WB511T,549.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-km413ua-wb511tmis.html,Tehnomax
LAPTOP HP OMEN 17-CB1021NM 2L2H3EA,2024.1,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-hp-omen-17-cb1021nm-i9-16-512-rtx2080-2l2h3ea.html,Tehnomax
LAPTOP ACER ASPIRE 5 A514-54-3064 NX.A29EX.004,522.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-a514-54-3064-14i3-1115g4-12gb-256.html,Tehnomax
LAPTOP ASUS ZENBOOK 14 UX425JA-WB501T,765.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-ux425ja-wb501t.html,Tehnomax
MACBOOK AIR 13.3 APPLE SPG/M1/8C CPU/7C GPU/8GB/256GB-ZEE MGN63ZE/A,899.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-air-133-apple-spg-8c-cpu-7c-gpu-8gb-256gb-zee-mgn63ze-a.html,Tehnomax
LAPTOP GIGABYTE G5 KC-5EE1130SD  NOT18209,1169.1,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-gigabyte-g5-kc-5ee1130sd-not18209.html,Tehnomax
"LAPTOP ACER ASPIRE GO 15 15.3"" WUXGA IPS I7-1355U/16GB/1TB CRNI NOT24614",749.63,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-aspire-go-15-153-wuxga-ips-i7-1355u-16gb-1tb-crni-not24614.html,Tehnomax
LAPTOP ACER PREDATOR PH16-72-90D0 NH.QRAEX.004,3510.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-predator-ph16-72-90d0-nhqraex004.html,Tehnomax
LAPTOP LENOVO V15-AMN G4 R3-7320U 8GB/256GB/DOS/3Y 82YU00YWYA,359.1,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-v15-amn-g4-r3-7320u-8gb-256gb-dos-3y-82yu00ywya.html,Tehnomax
"LAPTOP LENOVO LOQ 15IAX9I GREY 15.6"" IPS 144HZ I5/16GB/1TB",846.9,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-loq-15iax9i-grey-156-ips-144hz-i5-16gb-1tb.html,Tehnomax
GIGABYTE G5 MF5 15.6 inch FHD 144Hz i7-13620H 16GB 1TB SSD GeForce RTX 4050 6GB Backlit gaming laptop,1362.93,https://tehnomax.me/racunari-i-komponente/laptop-racunari/g5-mf5-156-inch-fhd-144hz-i7-13620h-16gb-1tb-ssd-geforce-rtx-4050-6gb-backlit-gaming-laptop.html,Tehnomax
GIGABYTE G6X 9KG 16 inch FHD+ 165Hz i7-13650HX 16GB 1TB SSD GeForce RTX 4060 8GB RGB Backlit gaming laptop,1550.92,https://tehnomax.me/racunari-i-komponente/laptop-racunari/g6x-9kg-16-inch-fhd-165hz-i7-13650hx-16gb-1tb-ssd-geforce-rtx-4060-8gb-rgb-backlit-gaming-laptop.html,Tehnomax
"LAPTOP ASUS M5406NA-QD080 OLED R5-7535HS/16G/512 14""",841.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-m5406na-qd080-oled-r5-7535hs-16g-512-14.html,Tehnomax
LAPTOP ASUS ROG ZEPHYRUS G16 GU605MI-QR153W,2934.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-rog-zephyrus-g16-gu605mi-qr153w.html,Tehnomax
LAPTOP HP PB455G9 R5-5625U/8GB/512 9M3Q0AT,449.1,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-hp-pb-455-g9-r5-8gb-512-9m3q0at.html,Tehnomax
LAPTOP HP 15S-FQ5062NM I7-1255U/16GB/512GB 8C9Y0EA,783.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-hp-15s-fq5062nm-i7-1255u-16gb-512gb-8c9y0ea.html,Tehnomax
LAPTOP HP 15-FC0095NM R7-7730U/16GB/512GB A74SPEA,733.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-hp-15-fc0095nm-r7-7730u-16gb-512gb-a74spea.html,Tehnomax
LAPTOP HP 14S-DQ5032NM I3-1215U/8G256 A8KM8EA,400.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-hp-14s-dq5032nm-i3-1215u-8g256-a8km8ea.html,Tehnomax
LAPTOP HP 15S-FQ5065NM I5-1235U/16GB/512GB 8C9E7EA,607.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-15s-fq5065nm-i5-1235u-16gb-512gb-8c9e7ea.html,Tehnomax
"LAPTOP ACER 15.6"" EX215-55-3819 I3-1215U/8GB/512GB",339.21,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-156-ex215-55-3819-i3-1215u-8gb-512gb.html,Tehnomax
"LAPTOP DELL VOSTRO 3520 15.6"" FHD 120 HZ I3-1215U/16GB/512GB",409.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-dell-vostro-3520-156-fhd-120-hz-i3-1215u-16gb-512gb.html,Tehnomax
LAPTOP LENOVO IDEAPAD 1 15IGL7 15.6' INTEL CELERON N4020/8GB/256GB PLAVI,283.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-1-15igl7-156-intel-celeron-n4020-8gb-256gb-sivi.html,Tehnomax
LAPTOP LENOVO IDEAPAD 1 15IGL7 15.6' INTEL CELERON N4020/8GB/256GB SIVI,283.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-1-15igl7-156-intel-celeron-n4020-8gb-256gb-plavi.html,Tehnomax
ACER Nitro 5 AN515 15.6 inča FHD IPS 144Hz Ryzen 7 6800H 16GB 512GB SSD GeForce RTX 3060 laptop + Postolje i hladnjak + MIŠ + RUKSAK,1566.59,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nitro-5-an515-156-inca-fhd-ips-144hz-ryzen-7-6800h-16gb-512gb-ssd-geforce-rtx-3060-laptop-postolje-i-hladnjak-mis-ruksak.html,Tehnomax
"ACER Nitro 5 AN515 15.6"" FHD IPS 165Hz Ryzen 7 6800H 16GB 1TB SSD GeForce RTX 3070Ti laptop + Postolje i hladnjak za laptop NotePal L2 + MIŠ + RUKSAK",1723.25,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nitro-5-an515-156-fhd-ips-165hz-ryzen-7-6800h-16gb-1tb-ssd-geforce-rtx-3070ti-laptop-postolje-i-hladnjak-za-laptop-notepal.html,Tehnomax
LAPTOP ACER A315-44P-R67R NX.KSJEX.006,531.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-a315-44p-r67r-nxksjex006.html,Tehnomax
LAPTOP ACER A315-44P-R6PK NX.KSJEX.016,463.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-a315-44p-r6pk-nxksjex016.html,Tehnomax
LAPTOP ACER PHN16-71-70LL NH.QLVEX.00R,1800.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-phn16-71-70ll-nhqlvex00r.html,Tehnomax
LAPTOP ASUS TUF GAMING A15 FA507UV-LP111 R9-8945H/16G/1TB/RTX4060,1593.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-tuf-gaming-a15-fa507uv-lp111-r9-8945h-16g-1tb-rtx4060.html,Tehnomax
LAPTOP ASUS ROG STRIX G16 G614JU-N3136,1566.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-rog-strix-g16-g614ju-n3136.html,Tehnomax
LAPTOP LENOVO IDEAPAD 1 15ALC7 SIVA 15.6' RYZEN5 5500U/8GB/512GB/RADEON GRAPH,450.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-1-15alc7-siva-156-ryzen5-5500u-16gb-512gb-radeon-graph.html,Tehnomax
"LAPTOP ACER ASPIRE A315 15.6"" FHD RYZEN 7 5700U/16GB/512GB",502.34,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-aspire-a315-156-fhd-ryzen-7-5700u-16gb-512gb.html,Tehnomax
LAPTOP ACER AN517-55-56BE NITRO NH.QLGEX.00B,1305.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-an517-55-56be-nitro-nhqlgex00b.html,Tehnomax
LAPTOP ASUS N6506MV-MA043W,1953.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-n6506mv-ma043w.html,Tehnomax
DELL Latitude 3450 14 inch FHD i5-1335U 8GB 512GB SSD Backlit FP Ubuntu 3yr ProSupport laptop,1174.94,https://tehnomax.me/racunari-i-komponente/laptop-racunari/latitude-3450-14-inch-fhd-i5-1335u-8gb-512gb-ssd-backlit-fp-ubuntu-3yr-prosupport-laptop.html,Tehnomax
DELL Vostro 3440 14 inch FHD+ i5-1334U 16GB 512GB SSD Intel Iris Xe Backlit laptop,861.62,https://tehnomax.me/racunari-i-komponente/laptop-racunari/vostro-3440-14-inch-fhd-i5-1334u-16gb-512gb-ssd-intel-iris-xe-backlit-laptop.html,Tehnomax
MACBOOK PRO 14 APPLE SPACE BLACK/M4/10C/10C GPU/16GB/512GB MW2U3ZE/A,2110.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-14-apple-space-black-m4-10c-10c-gpu-16gb-512gb-mw2u3ze-a.html,Tehnomax
MACBOOK PRO 14 APPLE SILVER/M4/10C/10C GPU/16GB/512GB MW2W3ZE/A,2110.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-14-apple-silver-m4-10c-10c-gpu-16gb-512gb-mw2w3ze-a.html,Tehnomax
MACBOOK PRO 14 APPLE SILVER/M4 PRO/12C/16C GPU/24GB/512GB MX2E3ZE/A,2701.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-14-apple-silver-m4-pro-12c-16c-gpu-24gb-512gb-mx2e3ze-a.html,Tehnomax
MACBOOK PRO 14 APPLE SPACE BLACK/M4 PRO/12C/16C GPU/24GB/512GB MX2H3ZE/A,2701.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-14-apple-space-black-m4-pro-12c-16c-gpu-24gb-512gb.html,Tehnomax
MACBOOK PRO 14 APPLE SPACE BLACK/M4 MAX/14C/32C GPU/36GB/1TB MX2K3ZE/A,4320.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-14-apple-space-black-m4-max-14c-32c-gpu-36gb-1tb--mx2k3ze-a.html,Tehnomax
MACBOOK PRO 16 APPLE SPACE BLACK/M4 PRO/14C/20C GPU/24GB/512GB MX2X3ZE/A,3240.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-16-apple-space-black-m4-pro-14c-20c-gpu-24gb-512gb-mx2x3ze-a.html,Tehnomax
MACBOOK PRO 16 APPLE SPACE BLACK/M4 PRO/14C/20C GPU/48GB/512GB MX2Y3ZE/A,3774.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-16-apple-space-black-m4-pro-14c-20c-gpu-48gb-512gb-mx2y3ze-a.html,Tehnomax
MACBOOK PRO 16 APPLE SPACE BLACK/M4 MAX/16C/40C GPU/48GB/1TB MX313ZE/A,5250.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-16-apple-space-black-m4-max-16c-40c-gpu-48gb-1tb-mx313ze-a.html,Tehnomax
LAPTOP ASUS VIVOBOOK 15 X150AZA-NJ870,495.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-asus-vivobook-15-x150aza-nj870.html,Tehnomax
LAPTOP ASUS 15.6' X1504AVA-NJ924 I5-1335U/16GB/512GB,585.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-asus-156-x1504ava-nj924-i5-1335u-16gb-512gb.html,Tehnomax
LAPTOP ACER EX215-23-R2TV NX.EH3EX.013,526.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-acer-ex215-23-r2tv-nxeh3ex013.html,Tehnomax
"NOT LENOVO V15-IJL G2 15,6"" CELERON N4500/8G/256G/DOS/3Y, 82QY00QCYA",304.25,https://tehnomax.me/racunari-i-komponente/laptop-racunari/not-lenovo-v15-ijl-g2-156-celeron-n4500-8g-256g-dos-3y-82qy00qcya.html,Tehnomax
"NOT LN V15-AMN G4 R5-7520U/16G/512G/DOS/YU/3Y, 82YU00YQYA",516.59,https://tehnomax.me/racunari-i-komponente/laptop-racunari/not-lenovo-v15-amn-g4-r5-7520u-16g-512g-dos-3y-82yu00yqya.html,Tehnomax
"NOT LN V15 G4 IRU I5-13420H 16G/512G/DOS/YU/3Y, 83A100ABYA",542.48,https://tehnomax.me/racunari-i-komponente/laptop-racunari/not-ln-v15-g4-iru-i5-13420h-16g-512g-dos-yu-3y-83a100abya.html,Tehnomax
"M1502YA-BQ018, 15,6""/FHD/Ryzen 7 7730U/16GB/S1TB/INT/DOS/BLU/2Y",736.68,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nb-asus-156-m1502ya-bq018-r7-7730u-16g-1tb.html,Tehnomax
"NB ASUS 15,6"" X1504VA-BQ005 I5-1335U/16G/512G",684.9,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nb-asus-156-x1504va-bq005-i5-1335u-16g-512g.html,Tehnomax
"NB ASUS 15,6"" X1504ZA-NJ887 i5-1235U/16GB/512GB",529.53,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nb-asus-156-x1504za-nj887-i5-1235u-16gb-512gb.html,Tehnomax
"E1504FA-NJ935, 15,6""/FHD/Ryzen 3 7230U/8GB/S512GB/INT/DOS/GRN/2Y",438.9,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nb-asus-156-e1504fa-nj935-r3-7320u-8g-512g.html,Tehnomax
LAPTOP LENOVO IDEAPAD SLIM 5 14ABR8 14' AMD RYZEN 7 7730U/16GB/512GB/RADEON GRAPH GREY,769.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-lenovo-ideapad-slim-5-14abr8-14-amd-ryzen-7-7730u-16gb-512gb-radeon-graph-grey.html,Tehnomax
"NB ASUS 14"" TP3402VA-LZ452 Touch i3-1315U/8G/512GB/Bl",697.84,https://tehnomax.me/racunari-i-komponente/laptop-racunari/nb-asus-14-tp3402va-lz452-touch-i3-1315u-8g-512gb-bl.html,Tehnomax
"FA507NUR-LP003, 15,6/FHD/7-7435HS/16GB/RTX4550/S512GB",1280.46,https://tehnomax.me/racunari-i-komponente/laptop-racunari/fa507nur-lp003-156-fhd-7-7435hs-16gb-rtx4550-s512gb.html,Tehnomax
LAPTOP HP 455 G10 R5-7530I 8GB/512GB/854S1ES#BED,648.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-hp-455-g10-r5-7530i-8gb-512gb-854s1esbed.html,Tehnomax
LAPTOP HP 250 G9 I3-1215U 8GB/512/9M3H9AT,400.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-hp-250-g9-i3-1215u-8gb-512-9m3h9at.html,Tehnomax
LAPTOP DELL VOSTRO 3520 15.6' FHD 120HZ I3-1215U/16GB/512GB NOT22726/NOT24749,414.31,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-dell-vostro-3520-156-fhd-120hz-i3-1215u-16gb-512gb-not22726.html,Tehnomax
LAPTOP ASUS TUF GAMING FA707NUR-HX002,1381.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-asus-tuf-gaming-fa707nur-hx002.html,Tehnomax
LAPTOP ACER A315-44P-R1H1 NX.KSJEX.00E,693.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-acer-a315-44p-r1h1-nxksjex00e.html,Tehnomax
LAPTOP LENOVO IDEAPAD 1 15IGL7 15.6' CELERON N4500/8GB DDR4/512GB M.2/UHD GRAPHICS 600 GREY,305.1,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-racunar-lenovo-ideapad-1-15igl7-156-celeron-n4500-8gb-ddr4-512gb-m2-uhd-graphics-600-grey.html,Tehnomax
MACBOOK AIR 13.6 APPLE SILVER/M2/8C GPU/16GB/256GB-ZEE MC7V4ZE/A,1049.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-air-136-apple-silver-m2-8c-gpu-16gb-256gb-zee-mc7v4ze-a.html,Tehnomax
MACBOOK AIR 13.6 APPLE STARLIGHT/M2/8C GPU/16GB/256GB-ZEE MC7W4ZE/A,1049.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-air-136-apple-starlight-m2-8c-gpu-16gb-256gb-zee-mc7w4ze-a.html,Tehnomax
MACBOOK AIR 13.6 APPLE MIDNIGHT/M2/8C GPU/16GB/256GB-ZEE MC7X4ZE/A,1049.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-air-136-apple-midnight-m2-8c-gpu-16gb-256gb-zee-mc7x4ze-a.html,Tehnomax
MACBOOK PRO 16 APPLE SILVER/M4 PRO/14C/20C GPU/24GB/512GB MX2T3ZE/A,3240.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/macbook-pro-16-apple-silver-m4-pro-14c-20c-gpu-24gb-512gb-mx2t3ze-a.html,Tehnomax
LAPTOP ACER A315-59--76ZH NX.K6SEX.01P+TORBA MS NOTE D100,610.94,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-acer-a315-59-76zh-nxk6sex01ptorba-ms-note-d100.html,Tehnomax
GIGABYTE G6 MF 16 inch FHD+ 165Hz i7-13620H 16GB 1TB SSD GeForce RTX 4050 6GB RGB Backlit gaming laptop,1394.26,https://tehnomax.me/racunari-i-komponente/laptop-racunari/g6-mf-16-inch-fhd-165hz-i7-13620h-16gb-1tb-ssd-geforce-rtx-4050-6gb-rgb-backlit-gaming-laptop.html,Tehnomax
LAPTOP LENOVO IDEAPAD  15AMN7 R3-7320U/16GB-DDR5/512GB,360.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-15amn7-r3-7320u-16gb-ddr5-512gb.html,Tehnomax
LAPTOP LENOVO IDEAPAD  15IAN8 I3-N305/8GB-DDR5/512GB SILVER,346.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-15ian8-i3-n305-8gb-ddr5-512gb.html,Tehnomax
LAPTOP DELL VOSTRO 3530 15.6' FHD 120HZ I3-1305U/16GB/256GB NOT23621,409.5,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-dell-vostro-3530-156-fhd-120hz-i3-1305u-16gb-256gb-not23621.html,Tehnomax
LAPTOP ASUS 15.6' X1504VA-NJ1144 I3-1315U/16GB/512GB,522.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-asus-156-x1504va-nj1144-i3-1315u-16gb-512gb.html,Tehnomax
LAPTOP GIGABYTE G6X 9KG 16' FHD 165HZ I7-13650HX/16GB/1TB SSD/RTX 4060 8GB NOT23500,1281.75,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-gigabyte-g6x-9kg-16-fhd-165hz-i7-13650hx-16gb-1tb-ssd-rtx-4060-8gb-not23500.html,Tehnomax
LAPTOP HP 255 G10 R3-7330U/8GB/512GB/7N0C5ES,468.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-hp-255-g10-r3-7330u-8gb-512gb-7n0c5es.html,Tehnomax
LAPTOP HP NOT250 G9 I5/16GB/512GB/9M3J5AT#BED,522.0,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-hp-not250-g9-i5-16gb-512gb-9m3j5atbed.html,Tehnomax
LAPTOP LENOVO IDEAPAD 1 15IGL7 15.6' CELERON N4500/8GB DDR4/512GB M.2/UHD GRAPHICS 600 BLUE,305.1,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-1-15igl7-156-celeron-n4500-8gb-ddr4-512gb-m2-uhd-graphics-600-blue.html,Tehnomax
LAPTOP LENOVO IDEAPAD SLIM 3 15IAH8 16' I5-12450H/16GB DDR5/1TB M.2/UHD GRAPHICS SIVA,599.4,https://tehnomax.me/racunari-i-komponente/laptop-racunari/laptop-lenovo-ideapad-slim-3-15iah8-16-i5-12450h-16gb-ddr5-1tb-m2-uhd-graphics-siva.html,Tehnomax
